id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite
20241210161548,1,0,0,0,0,datasets/linear,,alex,7269022,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210161700,0,0,0,0,1,datasets/linear,,alex,23929,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161745,0,1,0,0,0,datasets/linear,,alex,3398904,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161810,1,0,0,0,0,datasets/linear,,alex,7831582,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210161929,0,0,0,0,1,datasets/linear,,alex,24004,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210162015,0,1,0,0,0,datasets/linear,,alex,3273083,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210162041,1,0,0,0,0,datasets/linear,,alex,7755656,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210162322,0,0,0,0,1,datasets/linear,,alex,11939,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210162350,0,1,0,0,0,datasets/linear,,alex,3632483,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210162415,1,0,0,0,0,datasets/linear,,alex,7870615,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,33
20241210162702,0,0,0,0,1,datasets/linear,,alex,11932,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210162731,0,1,0,0,0,datasets/linear,,alex,3457020,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210162756,1,0,0,0,0,datasets/linear,,alex,7865431,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,33
20241210163548,0,0,0,0,1,datasets/covid,,alex,9558,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,33
20241210163548,0,1,0,0,0,datasets/covid,,alex,2837952,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,33
20241210163610,1,0,0,0,0,datasets/covid,,alex,8986768,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,33
20241210163800,0,0,0,0,1,datasets/covid,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210163834,0,1,0,0,0,datasets/covid,,alex,5958268,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210163901,1,0,0,0,0,datasets/covid,,alex,7229269,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210163959,0,0,0,0,1,datasets/covid,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
