id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite
20241127211856,0,1,0,0,0,datasets/fb-1,,artolc,26935020,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127211902,1,0,0,0,0,datasets/fb-1,,artolc,29566756,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127211932,0,1,0,0,0,datasets/fb-1,,artolc,78342798,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127211939,1,0,0,0,0,datasets/fb-1,,artolc,30482233,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212010,0,1,0,0,0,datasets/fb-1,,artolc,26922196,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212017,1,0,0,0,0,datasets/fb-1,,artolc,29510654,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212048,0,1,0,0,0,datasets/fb-1,,artolc,79414702,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212054,1,0,0,0,0,datasets/fb-1,,artolc,30510446,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212126,0,1,0,0,0,datasets/fb-1,,artolc,26681192,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212132,1,0,0,0,0,datasets/fb-1,,artolc,29562306,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212203,0,1,0,0,0,datasets/fb-1,,artolc,79847481,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212210,1,0,0,0,0,datasets/fb-1,,artolc,30391247,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212242,0,1,0,0,0,datasets/fb-1,,artolc,26491135,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212249,1,0,0,0,0,datasets/fb-1,,artolc,29396777,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212321,0,1,0,0,0,datasets/fb-1,,artolc,81183599,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212328,1,0,0,0,0,datasets/fb-1,,artolc,29722425,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212401,0,1,0,0,0,datasets/fb-1,,artolc,25971561,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212408,1,0,0,0,0,datasets/fb-1,,artolc,29173308,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212443,0,1,0,0,0,datasets/fb-1,,artolc,75699940,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212449,1,0,0,0,0,datasets/fb-1,,artolc,29757829,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127212526,0,1,0,0,0,datasets/fb-1,,artolc,25529544,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212532,1,0,0,0,0,datasets/fb-1,,artolc,29149385,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127212559,0,1,0,0,0,datasets/fb-1,,artolc,74773815,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212606,1,0,0,0,0,datasets/fb-1,,artolc,29891916,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212646,0,1,0,0,0,datasets/fb-1,,artolc,27154025,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127212653,1,0,0,0,0,datasets/fb-1,,artolc,29500571,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127212719,0,1,0,0,0,datasets/fb-1,,artolc,75034665,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212726,1,0,0,0,0,datasets/fb-1,,artolc,29833109,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212806,0,1,0,0,0,datasets/fb-1,,artolc,27167157,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127212813,1,0,0,0,0,datasets/fb-1,,artolc,29770553,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127212840,0,1,0,0,0,datasets/fb-1,,artolc,72423261,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212847,1,0,0,0,0,datasets/fb-1,,artolc,29942724,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127212927,0,1,0,0,0,datasets/fb-1,,artolc,27070370,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127212934,1,0,0,0,0,datasets/fb-1,,artolc,29299929,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213002,0,1,0,0,0,datasets/fb-1,,artolc,74239240,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213008,1,0,0,0,0,datasets/fb-1,,artolc,29916432,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213049,0,1,0,0,0,datasets/fb-1,,artolc,27427722,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213056,1,0,0,0,0,datasets/fb-1,,artolc,29723720,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213124,0,1,0,0,0,datasets/fb-1,,artolc,74749769,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213131,1,0,0,0,0,datasets/fb-1,,artolc,30014219,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213212,0,1,0,0,0,datasets/fb-1,,artolc,27636106,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213218,1,0,0,0,0,datasets/fb-1,,artolc,29770303,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213250,0,1,0,0,0,datasets/fb-1,,artolc,73976014,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213257,1,0,0,0,0,datasets/fb-1,,artolc,29945219,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127213338,0,1,0,0,0,datasets/fb-1,,artolc,28099423,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213345,1,0,0,0,0,datasets/fb-1,,artolc,29492669,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127213415,0,1,0,0,0,datasets/osm,,artolc,86335737,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213421,1,0,0,0,0,datasets/osm,,artolc,30881991,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213451,0,1,0,0,0,datasets/osm,,artolc,30432608,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213458,1,0,0,0,0,datasets/osm,,artolc,30088281,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213528,0,1,0,0,0,datasets/osm,,artolc,87645084,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213534,1,0,0,0,0,datasets/osm,,artolc,30854518,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213605,0,1,0,0,0,datasets/osm,,artolc,30405093,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213611,1,0,0,0,0,datasets/osm,,artolc,30091387,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213641,0,1,0,0,0,datasets/osm,,artolc,89746054,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213648,1,0,0,0,0,datasets/osm,,artolc,30809178,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213719,0,1,0,0,0,datasets/osm,,artolc,30158063,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213725,1,0,0,0,0,datasets/osm,,artolc,29979993,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213756,0,1,0,0,0,datasets/osm,,artolc,90583694,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213802,1,0,0,0,0,datasets/osm,,artolc,30584223,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213834,0,1,0,0,0,datasets/osm,,artolc,29841845,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213840,1,0,0,0,0,datasets/osm,,artolc,29944516,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213911,0,1,0,0,0,datasets/osm,,artolc,92442784,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213918,1,0,0,0,0,datasets/osm,,artolc,30439802,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127213950,0,1,0,0,0,datasets/osm,,artolc,29567462,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127213957,1,0,0,0,0,datasets/osm,,artolc,29803224,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127214031,0,1,0,0,0,datasets/osm,,artolc,94964928,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127214037,1,0,0,0,0,datasets/osm,,artolc,30302949,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127214112,0,1,0,0,0,datasets/osm,,artolc,28935846,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127214119,1,0,0,0,0,datasets/osm,,artolc,29841107,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127214146,0,1,0,0,0,datasets/osm,,artolc,69114609,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214152,1,0,0,0,0,datasets/osm,,artolc,30441806,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214232,0,1,0,0,0,datasets/osm,,artolc,30596673,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214238,1,0,0,0,0,datasets/osm,,artolc,30232738,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214305,0,1,0,0,0,datasets/osm,,artolc,82160838,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214311,1,0,0,0,0,datasets/osm,,artolc,30476091,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214351,0,1,0,0,0,datasets/osm,,artolc,30639047,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214357,1,0,0,0,0,datasets/osm,,artolc,30106087,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214424,0,1,0,0,0,datasets/osm,,artolc,80847412,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214431,1,0,0,0,0,datasets/osm,,artolc,30442697,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214510,0,1,0,0,0,datasets/osm,,artolc,30634132,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214517,1,0,0,0,0,datasets/osm,,artolc,30182544,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214544,0,1,0,0,0,datasets/osm,,artolc,79739560,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214550,1,0,0,0,0,datasets/osm,,artolc,30509228,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214630,0,1,0,0,0,datasets/osm,,artolc,30754341,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214637,1,0,0,0,0,datasets/osm,,artolc,30252576,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214705,0,1,0,0,0,datasets/osm,,artolc,82088134,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214711,1,0,0,0,0,datasets/osm,,artolc,30488749,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214751,0,1,0,0,0,datasets/osm,,artolc,30962181,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214758,1,0,0,0,0,datasets/osm,,artolc,30219354,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214829,0,1,0,0,0,datasets/osm,,artolc,75497732,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214835,1,0,0,0,0,datasets/osm,,artolc,30553172,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41
20241127214915,0,1,0,0,0,datasets/osm,,artolc,32032011,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127214922,1,0,0,0,0,datasets/osm,,artolc,30284433,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42
20241127215218,0,1,0,0,0,datasets/linear,,alexolc,1352044,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215223,1,0,0,0,0,datasets/linear,,alexolc,42474051,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215255,0,1,0,0,0,datasets/linear,,alexolc,29277196,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215257,1,0,0,0,0,datasets/linear,,alexolc,90671742,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215553,0,1,0,0,0,datasets/linear,,alexolc,1343070,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215557,1,0,0,0,0,datasets/linear,,alexolc,48803288,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215630,0,1,0,0,0,datasets/linear,,alexolc,28976777,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215632,1,0,0,0,0,datasets/linear,,alexolc,91288201,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215708,0,1,0,0,0,datasets/linear,,alexolc,30846950,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215712,1,0,0,0,0,datasets/linear,,alexolc,41516143,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215744,0,1,0,0,0,datasets/linear,,alexolc,30316838,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215746,1,0,0,0,0,datasets/linear,,alexolc,101768287,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215823,0,1,0,0,0,datasets/linear,,alexolc,27735058,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215828,1,0,0,0,0,datasets/linear,,alexolc,40520746,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215859,0,1,0,0,0,datasets/linear,,alexolc,32601961,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215901,1,0,0,0,0,datasets/linear,,alexolc,105332155,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127215938,0,1,0,0,0,datasets/linear,,alexolc,29586522,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127215943,1,0,0,0,0,datasets/linear,,alexolc,36974559,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127220015,0,1,0,0,0,datasets/linear,,alexolc,31304303,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220018,1,0,0,0,0,datasets/linear,,alexolc,97165637,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220055,0,1,0,0,0,datasets/linear,,alexolc,40511335,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127220101,1,0,0,0,0,datasets/linear,,alexolc,34514996,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127220137,0,1,0,0,0,datasets/linear,,alexolc,31307780,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220140,1,0,0,0,0,datasets/linear,,alexolc,89715410,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220839,0,1,0,0,0,datasets/covid,,alexolc,24913458,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220842,1,0,0,0,0,datasets/covid,,alexolc,67518284,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220947,0,1,0,0,0,datasets/covid,,alexolc,25166750,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127220949,1,0,0,0,0,datasets/covid,,alexolc,75667478,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221025,0,1,0,0,0,datasets/covid,,alexolc,37796358,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221030,1,0,0,0,0,datasets/covid,,alexolc,40406191,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221105,0,1,0,0,0,datasets/covid,,alexolc,24826718,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221108,1,0,0,0,0,datasets/covid,,alexolc,76932338,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221145,0,1,0,0,0,datasets/covid,,alexolc,39300414,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221150,1,0,0,0,0,datasets/covid,,alexolc,40189820,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221226,0,1,0,0,0,datasets/covid,,alexolc,25856401,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221228,1,0,0,0,0,datasets/covid,,alexolc,73240499,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221308,0,1,0,0,0,datasets/covid,,alexolc,38460508,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221313,1,0,0,0,0,datasets/covid,,alexolc,39247243,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221351,0,1,0,0,0,datasets/covid,,alexolc,26338165,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221354,1,0,0,0,0,datasets/covid,,alexolc,72444095,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221440,0,1,0,0,0,datasets/covid,,alexolc,36337296,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221446,1,0,0,0,0,datasets/covid,,alexolc,36310587,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127221532,0,1,0,0,0,datasets/covid,,alexolc,25963740,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127221534,1,0,0,0,0,datasets/covid,,alexolc,76632926,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127225446,0,1,0,0,0,datasets/fb-1,,alexolc,1341901,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127225453,1,0,0,0,0,datasets/fb-1,,alexolc,28170528,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127225611,0,1,0,0,0,datasets/fb-1,,alexolc,3717123,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127225617,1,0,0,0,0,datasets/fb-1,,alexolc,31783513,1000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127225916,0,1,0,0,0,datasets/fb-1,,alexolc,1304058,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127225922,1,0,0,0,0,datasets/fb-1,,alexolc,33216382,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230013,0,1,0,0,0,datasets/fb-1,,alexolc,7570965,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230022,1,0,0,0,0,datasets/fb-1,,alexolc,21561339,2000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230056,0,1,0,0,0,datasets/fb-1,,alexolc,33822764,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230105,1,0,0,0,0,datasets/fb-1,,alexolc,23520931,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230156,0,1,0,0,0,datasets/fb-1,,alexolc,7556794,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230205,1,0,0,0,0,datasets/fb-1,,alexolc,20682264,5000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230242,0,1,0,0,0,datasets/fb-1,,alexolc,33475135,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230252,1,0,0,0,0,datasets/fb-1,,alexolc,20916047,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230345,0,1,0,0,0,datasets/fb-1,,alexolc,7422077,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230356,1,0,0,0,0,datasets/fb-1,,alexolc,18731320,10000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230437,0,1,0,0,0,datasets/fb-1,,alexolc,34898196,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230446,1,0,0,0,0,datasets/fb-1,,alexolc,22088508,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230543,0,1,0,0,0,datasets/fb-1,,alexolc,7443466,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230553,1,0,0,0,0,datasets/fb-1,,alexolc,19992717,20000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22
20241127230643,0,1,0,0,0,datasets/fb-1,,alexolc,38482493,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
20241127230653,1,0,0,0,0,datasets/fb-1,,alexolc,21159500,50000000,0.99,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21
